employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-50237208,Frederick,Viswanathan,Male,Karnataka,Mysuru,2019-05-21,IT,IT Support Specialist,High School,323019,Excellent,No,1976-10-23,2021-03-02
00-54458225,Ekansh,Vora,Female,West Bengal,Durgapur,2022-07-31,Operations,Logistics Coordinator,Bachelor,293717,Good,No,1970-07-21,2023-01-27
00-51295819,Yashica,Tripathi,Female,Karnataka,Mysuru,2023-08-04,Finance,Financial Analyst,Master,394690,Satisfactory,Yes,1981-11-09,2024-01-31
00-94457912,Anmol,Ramakrishnan,Female,Delhi,Rohini,2015-12-06,IT,IT Support Specialist,High School,318505,Satisfactory,No,1976-10-25,2016-06-03
00-97991930,Upma,Bassi,Male,West Bengal,Durgapur,2023-09-04,Operations,Operations Analyst,Master,384234,Excellent,No,2000-09-29,2024-03-02
00-40540334,Lila,Prakash,Male,Delhi,Rohini,2022-04-09,Customer Service,Support Specialist,High School,337706,Good,No,2004-09-16,2022-10-06
00-32885741,Amol,Parikh,Male,Maharashtra,Mumbai,2020-11-02,Operations,Logistics Coordinator,Bachelor,338930,Excellent,Yes,1998-06-28,2023-04-02
00-61028283,Ekansh,Pai,Male,Tamil Nadu,Madurai,2017-04-04,IT,Software Developer,Bachelor,486620,Excellent,No,1980-10-30,2020-11-07
00-14237322,Hemang,Natarajan,Male,Tamil Nadu,Chennai,2020-02-21,Customer Service,Customer Service Representative,High School,373544,Excellent,No,1974-04-18,2020-08-19
00-35606639,Chaitanya,Pandey,Male,Karnataka,Mysuru,2015-08-01,Operations,Logistics Coordinator,Bachelor,327686,Satisfactory,Yes,1990-03-10,2024-07-07
00-30324759,Hamsini,Gill,Female,Uttar Pradesh,Varanasi,2019-11-19,Sales,Sales Representative,Bachelor,370701,Good,Yes,1998-06-09,2020-05-17
00-77353073,Ucchal,Srinivas,Male,Karnataka,Bengaluru,2023-09-03,Sales,Sales Representative,Bachelor,341366,Satisfactory,No,1962-04-16,2024-03-01
00-18359252,Qabil,Deshmukh,Female,Karnataka,Mangalore,2022-01-25,Operations,Operations Manager,Master,553424,Satisfactory,Yes,1987-01-01,2022-07-24
00-85280948,Tanvi,Bansal,Female,Uttar Pradesh,Varanasi,2018-04-24,Customer Service,Customer Service Representative,Bachelor,301914,Satisfactory,No,1984-10-13,2020-05-31
00-80528349,Saksham,Bassi,Female,Delhi,Rohini,2018-11-04,Marketing,SEO Specialist,Bachelor,439313,Good,Yes,1981-09-11,2024-12-04
00-81555103,Ryan,Barman,Female,West Bengal,Durgapur,2018-05-03,Sales,Sales Consultant,Master,424015,Satisfactory,No,1986-05-10,2021-07-06
00-96343485,Dayita,Varma,Male,Karnataka,Mangalore,2023-06-04,Operations,Operations Analyst,Bachelor,310028,Satisfactory,No,1992-06-07,2023-12-01
00-74985553,Urvashi,Kulkarni,Male,Maharashtra,Mumbai,2017-01-15,Customer Service,Customer Service Representative,Bachelor,337402,Good,No,1971-07-11,2022-04-03
00-84905122,Rayaan,Mangal,Male,Maharashtra,Mumbai,2017-05-19,Sales,Sales Representative,Bachelor,349404,Excellent,No,1990-11-26,2017-11-15
00-48789478,Champak,Narula,Male,Maharashtra,Pune,2022-04-17,Sales,Sales Representative,Bachelor,386757,Excellent,No,1980-09-12,2022-10-14
00-75632882,Jeet,Pillai,Female,Maharashtra,Pune,2018-06-19,Operations,Logistics Coordinator,Bachelor,316995,Needs Improvement,No,1975-12-30,2018-12-16
00-46702849,Mugdha,Sarraf,Male,Punjab,Jalandhar,2017-12-14,Sales,Sales Consultant,Master,596476,Good,No,1988-05-22,2018-06-12
00-82905845,Libni,Nori,Female,Delhi,Rohini,2018-03-14,Operations,Inventory Specialist,High School,380853,Good,No,1973-06-19,2020-07-27
00-56323191,Watika,Tank,Female,Karnataka,Mysuru,2024-05-22,Sales,Sales Representative,Bachelor,297755,Excellent,No,1966-05-24,2024-11-18
00-15646068,Zilmil,Loke,Male,Maharashtra,Mumbai,2017-11-08,Finance,Accountant,Bachelor,481781,Needs Improvement,No,1965-04-08,2020-06-13
00-56488123,Fitan,Samra,Male,Maharashtra,Pune,2024-01-31,Marketing,SEO Specialist,High School,525942,Excellent,No,1982-12-11,2024-07-29
00-74300930,Qushi,Gole,Female,West Bengal,Howrah,2017-07-31,Operations,Operations Analyst,Bachelor,291653,Good,No,1966-02-09,2023-09-11
00-85432781,Chaaya,Nagi,Male,Uttar Pradesh,Kanpur,2022-02-09,Operations,Inventory Specialist,High School,280176,Good,Yes,1982-12-25,2022-08-08
00-92634772,Fariq,Narang,Female,Kerala,Kozhikode,2022-09-14,Sales,Sales Representative,Bachelor,424654,Good,No,1982-11-30,2023-03-13
00-16813620,Chakrika,Mohan,Female,Maharashtra,Pune,2022-06-23,Operations,Logistics Coordinator,Bachelor,313473,Good,Yes,1990-04-20,2022-12-20
00-95623471,Pooja,Ganesan,Female,West Bengal,Howrah,2017-09-25,IT,System Administrator,Bachelor,461970,Satisfactory,No,1970-12-11,2023-02-24
00-54331259,Sachi,Panchal,Male,Karnataka,Mangalore,2022-06-23,IT,IT Support Specialist,High School,378669,Excellent,No,1989-03-06,2022-12-20
00-28450513,Brijesh,Pandit,Male,Delhi,Dwarka,2015-08-27,Operations,Logistics Coordinator,Bachelor,326019,Good,No,1960-08-17,2021-04-07
00-64614193,Radhika,Maharaj,Female,Maharashtra,Mumbai,2022-09-06,Sales,Sales Representative,Bachelor,276736,Good,No,1997-01-21,2023-03-05
00-97313825,Dakshesh,Borde,Male,West Bengal,Kolkata,2017-09-18,Sales,Sales Representative,Bachelor,491128,Good,Yes,1981-05-14,2019-10-31
00-48307798,Nidra,Patla,Male,Uttar Pradesh,Varanasi,2021-07-19,Operations,Logistics Coordinator,Bachelor,342059,Good,No,1971-11-08,2022-01-15
00-87058874,Nathaniel,Balasubramanian,Male,Maharashtra,Mumbai,2017-02-25,Customer Service,Customer Service Manager,Master,404598,Good,Yes,1962-03-17,2020-04-24
00-15006085,Raksha,Banerjee,Male,Delhi,New Delhi,2024-02-19,Finance,Accountant,Bachelor,414989,Good,No,2001-02-17,2024-08-17
00-33593960,Ekalinga,Keer,Female,Karnataka,Bengaluru,2024-10-29,Customer Service,Customer Service Representative,Bachelor,345854,Satisfactory,No,1980-11-08,2025-04-27
00-63283709,Jeevika,Pathak,Male,Karnataka,Mangalore,2023-05-29,Operations,Logistics Coordinator,Bachelor,364163,Good,No,1986-05-18,2023-11-25
00-48851599,Bachittar,Dube,Female,Karnataka,Mysuru,2023-09-21,Operations,Logistics Coordinator,Bachelor,342563,Excellent,Yes,1978-06-09,2024-03-19
00-86230551,Shivani,Prabhakar,Male,Delhi,Rohini,2021-05-25,IT,IT Support Specialist,Bachelor,287790,Good,No,2000-04-04,2021-11-21
00-70981700,Sachi,Bose,Male,Uttar Pradesh,Varanasi,2024-08-10,Finance,Accountant,Bachelor,351262,Satisfactory,No,2002-11-16,2025-02-06
00-76291802,Laksh,Wagle,Female,West Bengal,Kolkata,2023-05-23,Operations,Inventory Specialist,Bachelor,344128,Excellent,Yes,2004-12-17,2023-11-19
00-77674279,Mitali,Murthy,Female,Tamil Nadu,Coimbatore,2019-09-10,Operations,Inventory Specialist,Bachelor,319720,Good,No,1986-02-10,2020-08-14
00-25119192,Arya,Krish,Female,Uttar Pradesh,Kanpur,2018-02-14,Operations,Logistics Coordinator,Bachelor,329978,Needs Improvement,No,1991-11-05,2022-05-09
00-97011385,Atharv,Grewal,Female,Maharashtra,Mumbai,2017-07-13,Sales,Sales Manager,Master,760666,Needs Improvement,Yes,1964-10-30,2022-06-16
00-55246430,Zarna,Ram,Male,Delhi,New Delhi,2023-12-21,Customer Service,Customer Service Representative,Bachelor,363091,Good,No,2003-12-15,2024-06-18
00-35925669,Jacob,Lala,Female,Delhi,Dwarka,2017-10-28,HR,HR Coordinator,Master,321165,Satisfactory,No,1980-09-07,2019-02-23
00-67405358,Abha,Sehgal,Male,Tamil Nadu,Chennai,2020-03-24,Operations,Operations Manager,Bachelor,668013,Good,No,1973-03-05,2020-09-20
00-99826000,Bhavika,Swaminathan,Male,Maharashtra,Mumbai,2016-03-18,Finance,Financial Analyst,Bachelor,387744,Excellent,Yes,2000-12-20,2021-07-19
00-53433080,Jason,Deshmukh,Female,Delhi,New Delhi,2024-11-27,Operations,Operations Analyst,Bachelor,293399,Good,No,1977-02-08,2025-05-26
00-61482483,Ethan,Seth,Female,Punjab,Ludhiana,2017-03-09,HR,Recruiter,High School,337409,Good,Yes,1978-01-31,2018-10-09
00-50526484,Sai,Chahal,Female,Maharashtra,Nagpur,2020-11-10,IT,System Administrator,Master,511718,Good,Yes,1986-05-18,2024-10-18
00-45105069,Ekaja,Palan,Male,Uttar Pradesh,Varanasi,2022-10-03,HR,Recruiter,Bachelor,334221,Good,No,1963-10-25,2023-04-01
00-18338186,Dhruv,Mannan,Male,West Bengal,Durgapur,2022-12-13,Sales,Sales Specialist,Bachelor,507308,Good,Yes,2003-02-01,2024-09-28
00-31436829,Charita,Dugar,Male,Maharashtra,Mumbai,2019-10-04,IT,System Administrator,Master,466371,Satisfactory,No,1981-05-31,2020-04-01
00-51738753,Owen,Pathak,Female,Tamil Nadu,Chennai,2022-07-17,IT,IT Support Specialist,High School,346501,Satisfactory,No,1993-02-20,2023-01-13
00-59330907,Udarsh,Dara,Female,Maharashtra,Nagpur,2021-03-20,Customer Service,Support Specialist,High School,349613,Excellent,No,1998-02-17,2021-09-16
00-74180488,Liam,Khalsa,Female,Maharashtra,Nagpur,2017-11-03,Operations,Inventory Specialist,Bachelor,350052,Good,No,2003-04-20,2018-05-02
00-60147077,Wakeeta,Bal,Male,Tamil Nadu,Madurai,2019-05-21,Operations,Inventory Specialist,High School,331376,Satisfactory,No,1962-12-17,2021-06-28
00-82144402,Jyoti,Sibal,Female,Delhi,Dwarka,2023-11-09,Marketing,Content Creator,Bachelor,331932,Good,Yes,1981-02-25,2024-05-07
00-43214247,Kai,Chadha,Male,West Bengal,Howrah,2022-01-26,Customer Service,Support Specialist,Bachelor,369627,Good,No,1989-10-16,2024-03-26
00-20988446,Dayamai,Rao,Female,Maharashtra,Nagpur,2020-10-05,Finance,Financial Analyst,PhD,471492,Good,No,1963-04-12,2021-04-03
00-58557943,Varenya,Vora,Male,Maharashtra,Mumbai,2016-06-08,Marketing,Marketing Coordinator,Bachelor,478977,Excellent,No,1974-03-31,2018-03-01
00-18289024,Nimrat,Borah,Male,Maharashtra,Pune,2023-02-18,Operations,Logistics Coordinator,Bachelor,343249,Good,Yes,1968-09-13,2023-08-17
00-86866717,Edhitha,Borah,Male,Punjab,Amritsar,2020-06-23,Sales,Sales Specialist,PhD,517801,Satisfactory,No,1990-09-07,2023-04-14
00-79839059,Unnati,Varughese,Female,Maharashtra,Nagpur,2019-05-14,Marketing,Content Creator,Bachelor,308553,Excellent,No,1971-01-12,2023-07-14
00-88268756,Kabir,Gopal,Male,Delhi,Rohini,2019-10-26,Sales,Sales Specialist,PhD,334455,Satisfactory,No,1990-01-30,2021-12-30
00-17467311,Kai,Sant,Male,Maharashtra,Nagpur,2019-07-15,Sales,Sales Specialist,PhD,397694,Good,Yes,1996-03-05,2021-09-25
00-71310453,Christopher,Dash,Male,Maharashtra,Nagpur,2020-07-20,Sales,Sales Representative,Bachelor,357652,Satisfactory,Yes,1985-11-27,2021-11-01
00-51361818,Michael,Modi,Female,Maharashtra,Pune,2022-03-05,Customer Service,Customer Service Representative,High School,316048,Satisfactory,No,1971-04-24,2022-09-01
00-10404729,Neel,Naidu,Male,West Bengal,Howrah,2022-12-30,IT,Software Developer,Bachelor,535093,Satisfactory,No,1987-03-15,2023-06-28
00-16078694,Umang,Pal,Male,Maharashtra,Mumbai,2019-07-21,Customer Service,Support Specialist,High School,317659,Satisfactory,No,1973-05-25,2021-01-04
00-82633735,Bhanumati,Brar,Female,Delhi,Rohini,2024-04-07,IT,IT Support Specialist,High School,328758,Good,Yes,1976-04-28,2024-10-04
00-14259382,Ronith,Maharaj,Male,Maharashtra,Nagpur,2017-02-18,Customer Service,Support Specialist,Bachelor,431400,Excellent,No,1974-10-03,2017-08-17
00-28176954,Chavvi,Walla,Female,Karnataka,Mysuru,2022-02-06,Operations,Operations Analyst,Master,449058,Excellent,No,1999-11-23,2024-05-19
00-66420024,Yadavi,Ganguly,Male,Maharashtra,Mumbai,2018-08-18,IT,Software Developer,Bachelor,665133,Good,No,1973-05-31,2021-08-23
00-60666702,Mitesh,Garg,Male,Delhi,New Delhi,2018-09-13,Marketing,Marketing Coordinator,Bachelor,425038,Good,Yes,1973-07-04,2023-08-10
00-82383656,Geetika,Barman,Male,Maharashtra,Pune,2017-11-17,Customer Service,Customer Service Representative,Bachelor,365707,Good,No,2004-10-13,2022-12-15
00-33954324,Ayush,Bumb,Female,Tamil Nadu,Coimbatore,2024-01-18,Customer Service,Help Desk Technician,High School,391798,Satisfactory,No,1973-02-06,2024-07-16
00-27092236,Alka,Kade,Male,Maharashtra,Nagpur,2022-10-25,Operations,Inventory Specialist,High School,373626,Satisfactory,No,1988-06-05,2023-04-23
00-10466177,Omaja,Balasubramanian,Female,Karnataka,Bengaluru,2022-07-13,Operations,Operations Analyst,Bachelor,379806,Needs Improvement,Yes,1983-11-24,2023-01-09
00-83074216,Bimala,Mittal,Female,Tamil Nadu,Coimbatore,2019-07-07,Finance,Financial Analyst,Master,503820,Satisfactory,No,1974-11-11,2020-01-03
00-40824989,Yash,Ravi,Male,Delhi,New Delhi,2017-04-26,Operations,Logistics Coordinator,Bachelor,382127,Good,No,1983-06-04,2021-11-22
00-46997080,Sudiksha,Bora,Female,Maharashtra,Nagpur,2017-09-25,Operations,Inventory Specialist,High School,276243,Good,No,1965-09-07,2023-10-23
00-25145751,Darpan,Dugar,Male,Maharashtra,Pune,2015-06-20,Customer Service,Support Specialist,Bachelor,413119,Good,No,1994-11-10,2017-09-22
00-92533595,Ojasvi,Sule,Female,Delhi,New Delhi,2022-06-30,Operations,Logistics Coordinator,Bachelor,309897,Satisfactory,No,1993-12-01,2022-12-27
00-37659807,Samar,Oak,Female,Karnataka,Mysuru,2016-08-23,Operations,Inventory Specialist,High School,364180,Good,No,1988-03-21,2017-11-13
00-69920305,Maanas,Munshi,Female,Punjab,Jalandhar,2020-11-30,Customer Service,Help Desk Technician,High School,303743,Good,Yes,1981-07-08,2021-05-29
00-16533225,Eiravati,Pai,Female,Maharashtra,Mumbai,2017-06-04,IT,System Administrator,Bachelor,431637,Good,No,1993-07-05,2017-12-01
00-68916591,Kalpit,Prabhakar,Female,Maharashtra,Nagpur,2017-07-19,Operations,Logistics Coordinator,Bachelor,283333,Satisfactory,No,1992-07-25,2020-12-17
00-17575790,Hitesh,Nagar,Male,West Bengal,Kolkata,2017-04-04,Finance,Financial Analyst,Bachelor,497961,Satisfactory,No,1989-03-27,2018-09-11
00-87324220,Unnati,Das,Male,Kerala,Kozhikode,2018-04-14,Operations,Logistics Coordinator,Bachelor,372520,Needs Improvement,No,1991-01-09,2018-10-11
00-53038943,Shivani,Kota,Male,Maharashtra,Pune,2017-02-24,Sales,Sales Specialist,PhD,433587,Good,Yes,1997-10-25,2021-07-19
00-79961132,Gunbir,Bedi,Male,Karnataka,Mysuru,2017-04-23,Operations,Logistics Coordinator,Bachelor,384304,Good,No,1994-12-23,2021-02-24
00-18181595,Leena,Sahota,Female,Tamil Nadu,Madurai,2020-04-06,IT,IT Support Specialist,High School,379132,Satisfactory,Yes,1972-04-05,2020-10-03
00-33505978,Nathaniel,Narang,Female,Maharashtra,Nagpur,2021-12-29,IT,Software Developer,Master,654788,Good,No,1977-03-05,2023-05-07
00-76521096,Dhriti,Gupta,Male,West Bengal,Kolkata,2015-10-24,Sales,Sales Representative,Bachelor,437327,Needs Improvement,No,1981-09-26,2024-10-19
00-61157708,Nathaniel,Tara,Male,Maharashtra,Mumbai,2023-07-19,Sales,Sales Representative,Bachelor,334801,Excellent,No,1987-12-22,2024-01-15
00-65878146,Unni,Tara,Female,Karnataka,Mysuru,2019-12-08,Operations,Inventory Specialist,High School,308647,Good,No,1988-08-05,2021-11-24
00-34679818,Darika,Tank,Male,Maharashtra,Mumbai,2022-01-10,Operations,Operations Analyst,Bachelor,394333,Good,Yes,1991-12-01,2022-07-09
00-40245233,Gautam,Ramaswamy,Female,West Bengal,Durgapur,2018-07-16,Customer Service,Help Desk Technician,Bachelor,382047,Excellent,No,1981-03-26,2019-01-12
00-72146184,Tanvi,Khosla,Male,Delhi,New Delhi,2024-03-24,Sales,Sales Specialist,Bachelor,356549,Good,Yes,1992-10-03,2024-09-20
00-65902739,Ira,Bava,Female,Tamil Nadu,Chennai,2020-01-20,Sales,Sales Representative,Bachelor,372061,Good,No,1985-04-02,2024-03-05
00-42595918,Baghyawati,Talwar,Male,Maharashtra,Mumbai,2017-08-21,Operations,Operations Analyst,Master,392161,Satisfactory,No,1991-04-27,2020-08-26
00-20612653,Upma,Mangal,Female,Karnataka,Mangalore,2024-07-27,Sales,Sales Representative,Bachelor,340373,Excellent,No,2002-07-13,2025-01-23
00-81891784,Abhiram,Chokshi,Male,West Bengal,Kolkata,2022-06-17,Sales,Sales Consultant,Master,379802,Good,No,1974-01-12,2022-12-14
00-46032304,Krish,Lalla,Male,Tamil Nadu,Madurai,2018-10-10,IT,IT Support Specialist,High School,353305,Satisfactory,Yes,1996-08-10,2022-06-18
00-15307982,Jasmit,Rau,Female,Kerala,Kochi,2023-05-23,Customer Service,Support Specialist,High School,362945,Satisfactory,Yes,1984-04-27,2024-12-22
00-88864147,Chakradev,Rattan,Male,Kerala,Kochi,2022-01-20,HR,HR Assistant,High School,363873,Excellent,No,1985-09-20,2023-07-21
00-74343201,Robert,Patil,Male,Delhi,Dwarka,2017-08-03,Operations,Inventory Specialist,High School,351134,Satisfactory,No,1991-10-17,2024-01-25
00-12058055,Bhavya,Borah,Female,Maharashtra,Nagpur,2017-05-31,Operations,Logistics Coordinator,Bachelor,288356,Satisfactory,No,1981-08-15,2019-04-23
00-25745913,Yamini,Seshadri,Female,Delhi,New Delhi,2022-10-24,Sales,Sales Representative,Bachelor,333423,Excellent,No,1971-10-05,2023-04-22
00-91121400,Ati,Dani,Male,Tamil Nadu,Chennai,2022-02-19,IT,System Administrator,Bachelor,570010,Needs Improvement,Yes,1978-10-25,2022-08-18
00-84098828,Gunbir,Ramesh,Female,Kerala,Thiruvananthapuram,2018-05-25,Operations,Operations Analyst,Master,296374,Satisfactory,No,1988-12-04,2023-12-13
00-72579077,Harinakshi,Pau,Male,Karnataka,Mangalore,2020-10-20,Operations,Inventory Specialist,High School,354538,Satisfactory,No,1979-09-17,2021-09-06
00-45106207,Maanas,Issac,Male,Maharashtra,Mumbai,2018-08-22,Operations,Logistics Coordinator,Bachelor,322016,Good,Yes,2005-03-10,2019-10-04
00-23234972,Yashodhara,Ratti,Male,Delhi,New Delhi,2023-07-14,Operations,Logistics Coordinator,Bachelor,392082,Good,No,1970-10-28,2024-01-10
00-52980983,Banjeet,Bath,Male,Maharashtra,Pune,2024-01-16,Operations,Logistics Coordinator,Bachelor,378439,Satisfactory,No,1971-02-08,2024-07-14
00-65556767,Laksh,Nath,Female,Tamil Nadu,Madurai,2015-11-09,Operations,Inventory Specialist,Bachelor,333551,Excellent,Yes,2001-01-18,2024-06-29
00-29585415,Urvi,Venkataraman,Male,Kerala,Kochi,2015-06-27,IT,IT Support Specialist,Bachelor,363850,Satisfactory,No,1983-03-11,2019-03-16
00-87731247,Manthan,Varma,Male,Karnataka,Bengaluru,2022-02-24,Operations,Inventory Specialist,High School,320428,Satisfactory,No,1989-07-06,2022-08-23
00-36332415,Falak,Nagar,Female,Tamil Nadu,Chennai,2018-03-05,Operations,Inventory Specialist,Bachelor,340843,Satisfactory,Yes,1986-06-23,2018-09-01
00-42981324,Maya,Mistry,Male,Delhi,New Delhi,2020-08-18,Sales,Sales Consultant,Master,424889,Good,No,1979-08-19,2021-02-14
00-55307111,Gayathri,Tripathi,Female,Maharashtra,Pune,2017-11-18,Customer Service,Customer Service Manager,Bachelor,419020,Good,No,1978-08-25,2021-10-15
00-96126771,Yashodhara,Walia,Male,Karnataka,Mysuru,2022-07-10,Sales,Sales Representative,Bachelor,380145,Good,No,2000-01-03,2023-01-06
00-57268285,Chandani,Soman,Male,Karnataka,Bengaluru,2017-11-13,Operations,Inventory Specialist,Bachelor,332670,Excellent,Yes,1978-09-30,2020-09-19
00-75540707,Anay,Pillay,Female,Karnataka,Mysuru,2017-05-09,Operations,Logistics Coordinator,Bachelor,358659,Excellent,Yes,1991-04-15,2019-07-23
00-17882882,Imaran,Saha,Female,Tamil Nadu,Madurai,2020-08-14,Operations,Inventory Specialist,High School,295983,Good,No,1971-02-14,2021-02-10
00-99686372,Darika,Bala,Female,Delhi,Rohini,2015-08-20,Sales,Sales Consultant,PhD,477813,Good,No,1968-10-16,2021-11-30
00-28453800,Urvi,Lanka,Female,Delhi,Dwarka,2023-09-12,HR,HR Coordinator,Bachelor,271661,Satisfactory,Yes,1997-09-28,2024-03-10
00-30270856,Vedant,Behl,Male,Maharashtra,Pune,2015-08-15,Customer Service,Support Specialist,Bachelor,297851,Satisfactory,No,2004-07-10,2018-10-07
00-60090149,Varsha,Garde,Male,Maharashtra,Nagpur,2016-07-22,Customer Service,Customer Service Representative,Bachelor,297978,Good,No,2004-01-22,2019-05-13
00-92747827,Lajita,Divan,Female,Maharashtra,Mumbai,2024-11-15,Operations,Logistics Coordinator,Bachelor,349436,Needs Improvement,No,1980-05-19,2025-05-14
00-12111482,Xavier,Balay,Male,Kerala,Kochi,2015-08-11,IT,System Administrator,Master,524512,Satisfactory,No,2000-02-01,2022-10-22
00-11590610,Imaran,Halder,Female,Delhi,Rohini,2015-01-08,Operations,Inventory Specialist,High School,271544,Excellent,No,1981-06-15,2019-08-28
00-81905550,Ridhi,Murthy,Male,Karnataka,Bengaluru,2024-06-11,Marketing,Content Creator,Bachelor,384010,Satisfactory,No,1997-03-02,2024-12-08
00-67790557,Max,Sachar,Male,Maharashtra,Mumbai,2023-09-26,Customer Service,Help Desk Technician,Bachelor,489554,Good,Yes,1988-02-16,2024-03-24
00-22927031,Samar,Roy,Male,Punjab,Amritsar,2020-07-13,Marketing,Marketing Coordinator,Bachelor,444832,Needs Improvement,No,1975-12-21,2021-01-09
00-93185576,Urishilla,Bhatia,Female,Maharashtra,Pune,2020-10-01,Sales,Sales Specialist,Master,566251,Satisfactory,Yes,1979-03-25,2021-03-30
00-63270536,Lakshit,Venkataraman,Female,Karnataka,Mangalore,2016-03-21,Marketing,Content Creator,Bachelor,328248,Good,Yes,1978-03-17,2021-12-31
00-85833309,Ekta,Sridhar,Male,Punjab,Jalandhar,2017-07-24,Customer Service,Support Specialist,High School,279351,Satisfactory,Yes,1983-07-03,2024-10-18
00-50261914,Krisha,Murthy,Male,Karnataka,Mysuru,2022-03-09,Sales,Sales Consultant,Bachelor,566969,Satisfactory,No,1977-05-18,2022-09-05
